sponsored,file
0.429506,"1982423_raw_html.txt"
0.735417,"198251_raw_html.txt"
0.414226,"198257_raw_html.txt"
0.452365,"1982693_raw_html.txt"
0.479894,"1982741_raw_html.txt"
0.367592,"1982789_raw_html.txt"
0.414226,"1982831_raw_html.txt"
0.41579,"1982867_raw_html.txt"
0.51154,"1982903_raw_html.txt"
0.414226,"1982987_raw_html.txt"
0.414226,"198305_raw_html.txt"
0.414226,"1983113_raw_html.txt"
0.414226,"1983137_raw_html.txt"
0.417213,"1983173_raw_html.txt"
0.415647,"1983185_raw_html.txt"
0.414226,"1983311_raw_html.txt"
0.414226,"198353_raw_html.txt"
0.414226,"1983665_raw_html.txt"
0.414226,"1983779_raw_html.txt"
0.415754,"1983821_raw_html.txt"
0.413094,"1983833_raw_html.txt"
0.367592,"198383_raw_html.txt"
0.414226,"1983869_raw_html.txt"
0.414226,"1983959_raw_html.txt"
0.414226,"1984037_raw_html.txt"
0.414226,"1984097_raw_html.txt"
0.415427,"1984121_raw_html.txt"
0.414226,"1984133_raw_html.txt"
0.500715,"198419_raw_html.txt"
0.505791,"1984385_raw_html.txt"
0.414226,"1984577_raw_html.txt"
0.419103,"1984631_raw_html.txt"
0.500745,"1984661_raw_html.txt"
0.512456,"1984793_raw_html.txt"
0.414226,"198479_raw_html.txt"
0.44031,"1984835_raw_html.txt"
0.475949,"1984847_raw_html.txt"
0.673663,"198485_raw_html.txt"
0.491178,"1984865_raw_html.txt"
0.290469,"1984931_raw_html.txt"
0.414226,"1984985_raw_html.txt"
0.414226,"1985009_raw_html.txt"
0.449945,"1985015_raw_html.txt"
0.514541,"1985033_raw_html.txt"
0.414226,"1985039_raw_html.txt"
0.414226,"1985123_raw_html.txt"
0.414226,"1985237_raw_html.txt"
0.690487,"1985339_raw_html.txt"
0.417679,"1985387_raw_html.txt"
0.417213,"1985561_raw_html.txt"
0.414226,"1985627_raw_html.txt"
0.414226,"1985651_raw_html.txt"
0.414226,"1985777_raw_html.txt"
0.367592,"198581_raw_html.txt"
0.514376,"1985843_raw_html.txt"
0.446638,"1985867_raw_html.txt"
0.414226,"1985963_raw_html.txt"
0.414226,"1985993_raw_html.txt"
0.461314,"1986107_raw_html.txt"
0.415427,"1986125_raw_html.txt"
0.44241,"1986137_raw_html.txt"
0.326113,"1986143_raw_html.txt"
0.415647,"1986173_raw_html.txt"
0.699157,"1986185_raw_html.txt"
0.420308,"1986197_raw_html.txt"
0.414226,"1986209_raw_html.txt"
0.500273,"1986257_raw_html.txt"
0.414226,"1986335_raw_html.txt"
0.414226,"1986407_raw_html.txt"
0.694862,"1986467_raw_html.txt"
0.471945,"1986473_raw_html.txt"
0.423126,"1986533_raw_html.txt"
0.414226,"1986581_raw_html.txt"
0.443171,"1986599_raw_html.txt"
0.418416,"198659_raw_html.txt"
0.414226,"198665_raw_html.txt"
0.414226,"1986767_raw_html.txt"
0.522749,"1986893_raw_html.txt"
0.414226,"1986941_raw_html.txt"
0.499075,"1986983_raw_html.txt"
0.415647,"1987103_raw_html.txt"
0.415427,"1987235_raw_html.txt"
0.414226,"1987295_raw_html.txt"
0.414226,"1987301_raw_html.txt"
0.414226,"1987343_raw_html.txt"
0.419103,"1987361_raw_html.txt"
0.414226,"1987457_raw_html.txt"
0.647495,"1987487_raw_html.txt"
0.726617,"1987493_raw_html.txt"
0.414226,"1987505_raw_html.txt"
0.414226,"1987583_raw_html.txt"
0.414226,"1987607_raw_html.txt"
0.414226,"1987757_raw_html.txt"
0.554466,"19877_raw_html.txt"
0.414226,"1987841_raw_html.txt"
0.414226,"1987877_raw_html.txt"
0.414226,"1987955_raw_html.txt"
0.499281,"1987973_raw_html.txt"
0.414226,"1988015_raw_html.txt"
0.414226,"1988021_raw_html.txt"
0.570667,"1988039_raw_html.txt"
0.342676,"1988135_raw_html.txt"
0.459954,"1988171_raw_html.txt"
0.414226,"1988177_raw_html.txt"
0.414226,"1988207_raw_html.txt"
0.414226,"198821_raw_html.txt"
0.414226,"1988225_raw_html.txt"
0.416849,"1988309_raw_html.txt"
0.415427,"1988321_raw_html.txt"
0.497048,"1988363_raw_html.txt"
0.414226,"198839_raw_html.txt"
0.414226,"1988417_raw_html.txt"
0.41579,"1988633_raw_html.txt"
0.414226,"1988693_raw_html.txt"
0.604953,"1988699_raw_html.txt"
0.735327,"1988747_raw_html.txt"
0.471864,"1988783_raw_html.txt"
0.414226,"1988789_raw_html.txt"
0.414226,"1988801_raw_html.txt"
0.293507,"1988891_raw_html.txt"
0.414226,"1988993_raw_html.txt"
0.414226,"198911_raw_html.txt"
0.414079,"1989155_raw_html.txt"
0.414226,"1989173_raw_html.txt"
0.417679,"1989203_raw_html.txt"
0.414226,"1989263_raw_html.txt"
0.50156,"1989293_raw_html.txt"
0.412281,"1989389_raw_html.txt"
0.414226,"1989485_raw_html.txt"
0.41579,"1989665_raw_html.txt"
0.414226,"1989683_raw_html.txt"
0.639193,"1989695_raw_html.txt"
0.541162,"1989731_raw_html.txt"
0.537879,"1989743_raw_html.txt"
0.414226,"1989827_raw_html.txt"
0.416849,"1989905_raw_html.txt"
0.414226,"1989959_raw_html.txt"
0.675588,"1989965_raw_html.txt"
0.787103,"1989977_raw_html.txt"
0.416084,"1989989_raw_html.txt"
0.499281,"1990007_raw_html.txt"
0.414226,"1990055_raw_html.txt"
0.415647,"1990085_raw_html.txt"
0.418883,"1990109_raw_html.txt"
0.434327,"1990151_raw_html.txt"
0.420069,"1990235_raw_html.txt"
0.415754,"1990271_raw_html.txt"
0.554808,"1990301_raw_html.txt"
0.414226,"1990307_raw_html.txt"
0.415647,"199031_raw_html.txt"
0.414226,"1990427_raw_html.txt"
0.736647,"1990541_raw_html.txt"
0.414226,"1990565_raw_html.txt"
0.419103,"1990577_raw_html.txt"
0.414226,"1990607_raw_html.txt"
0.414226,"1990799_raw_html.txt"
0.49893,"1990853_raw_html.txt"
0.414226,"1990871_raw_html.txt"
0.513909,"1990901_raw_html.txt"
0.421915,"1990931_raw_html.txt"
0.414226,"1990943_raw_html.txt"
0.414226,"1990949_raw_html.txt"
0.417679,"1990967_raw_html.txt"
0.416993,"1991033_raw_html.txt"
0.414226,"1991045_raw_html.txt"
0.414226,"1991081_raw_html.txt"
0.463933,"199109_raw_html.txt"
0.433354,"1991129_raw_html.txt"
0.414079,"1991201_raw_html.txt"
0.415427,"1991207_raw_html.txt"
0.762674,"199121_raw_html.txt"
0.485186,"199127_raw_html.txt"
0.414226,"1991285_raw_html.txt"
0.458659,"1991381_raw_html.txt"
0.414226,"1991417_raw_html.txt"
0.367592,"1991507_raw_html.txt"
0.414226,"1991531_raw_html.txt"
0.414226,"1991537_raw_html.txt"
0.64707,"1991549_raw_html.txt"
0.417414,"1991609_raw_html.txt"
0.561822,"1991615_raw_html.txt"
0.44053,"1991693_raw_html.txt"
0.464023,"1991717_raw_html.txt"
0.414226,"1991747_raw_html.txt"
0.414226,"1991819_raw_html.txt"
0.416993,"199181_raw_html.txt"
0.43675,"1991825_raw_html.txt"
0.466165,"1991885_raw_html.txt"
0.550117,"1991921_raw_html.txt"
0.82037,"1991951_raw_html.txt"
0.499281,"1991975_raw_html.txt"
0.456945,"1991993_raw_html.txt"
0.414226,"199199_raw_html.txt"
0.434327,"1992107_raw_html.txt"
0.414226,"199217_raw_html.txt"
0.414226,"1992185_raw_html.txt"
0.641428,"1992305_raw_html.txt"
0.449567,"1992335_raw_html.txt"
0.418355,"1992377_raw_html.txt"
0.414226,"1992467_raw_html.txt"
0.414226,"1992509_raw_html.txt"
0.414226,"1992575_raw_html.txt"
0.414226,"1992593_raw_html.txt"
0.414226,"19925_raw_html.txt"
0.414226,"1992611_raw_html.txt"
0.414226,"1992635_raw_html.txt"
0.41579,"1992713_raw_html.txt"
0.414226,"1992779_raw_html.txt"
0.414226,"199277_raw_html.txt"
0.414226,"1992785_raw_html.txt"
0.414226,"1992791_raw_html.txt"
0.414226,"1992815_raw_html.txt"
0.414226,"1992869_raw_html.txt"
0.416993,"1992899_raw_html.txt"
0.415427,"1992923_raw_html.txt"
0.414226,"1992989_raw_html.txt"
0.414226,"1993019_raw_html.txt"
0.741935,"1993025_raw_html.txt"
0.360026,"1993061_raw_html.txt"
0.414226,"1993067_raw_html.txt"
0.654961,"1993175_raw_html.txt"
0.414226,"199319_raw_html.txt"
0.416849,"1993211_raw_html.txt"
0.482383,"199337_raw_html.txt"
0.527045,"1993457_raw_html.txt"
0.79664,"1993523_raw_html.txt"
0.414226,"1993529_raw_html.txt"
0.415647,"1993553_raw_html.txt"
0.414226,"1993583_raw_html.txt"
0.554601,"1993601_raw_html.txt"
0.66979,"1993943_raw_html.txt"
0.414226,"1993979_raw_html.txt"
0.5052,"1994015_raw_html.txt"
0.499281,"1994111_raw_html.txt"
0.51767,"1994117_raw_html.txt"
0.514223,"1994189_raw_html.txt"
0.499281,"1994231_raw_html.txt"
0.414226,"1994237_raw_html.txt"
0.414226,"1994273_raw_html.txt"
0.495263,"1994381_raw_html.txt"
0.414226,"199439_raw_html.txt"
0.414226,"1994405_raw_html.txt"
0.561968,"1994411_raw_html.txt"
0.414226,"1994453_raw_html.txt"
0.416849,"1994471_raw_html.txt"
0.634429,"1994489_raw_html.txt"
0.503592,"1994531_raw_html.txt"
0.419247,"1994567_raw_html.txt"
0.514942,"1994597_raw_html.txt"
0.415189,"1994651_raw_html.txt"
0.414226,"1994657_raw_html.txt"
0.414226,"1994747_raw_html.txt"
0.414226,"1994753_raw_html.txt"
0.41579,"1994759_raw_html.txt"
0.858715,"1994801_raw_html.txt"
0.419247,"1994819_raw_html.txt"
0.500947,"1994849_raw_html.txt"
0.414226,"1994939_raw_html.txt"
0.414226,"1995029_raw_html.txt"
0.414226,"1995113_raw_html.txt"
0.414226,"199517_raw_html.txt"
0.477123,"1995275_raw_html.txt"
0.421605,"1995413_raw_html.txt"
0.439555,"1995557_raw_html.txt"
0.415647,"1995569_raw_html.txt"
0.414226,"1995581_raw_html.txt"
0.414226,"1995617_raw_html.txt"
0.414226,"1995677_raw_html.txt"
0.414226,"1995713_raw_html.txt"
0.412281,"1995743_raw_html.txt"
0.438494,"1995785_raw_html.txt"
0.414226,"1995827_raw_html.txt"
0.414226,"1995839_raw_html.txt"
0.414226,"199595_raw_html.txt"
0.507591,"1995983_raw_html.txt"
0.75411,"1996115_raw_html.txt"
0.414226,"1996121_raw_html.txt"
0.414226,"199631_raw_html.txt"
0.41137,"1996337_raw_html.txt"
0.583107,"1996361_raw_html.txt"
0.414226,"1996385_raw_html.txt"
0.414226,"1996415_raw_html.txt"
0.414226,"199643_raw_html.txt"
0.413243,"1996571_raw_html.txt"
0.414226,"1996583_raw_html.txt"
0.665432,"1996619_raw_html.txt"
0.541324,"1996799_raw_html.txt"
0.489865,"1996805_raw_html.txt"
0.414226,"1996829_raw_html.txt"
0.414226,"1996991_raw_html.txt"
0.415754,"1997093_raw_html.txt"
0.507656,"1997129_raw_html.txt"
0.597198,"1997183_raw_html.txt"
0.414226,"1997213_raw_html.txt"
0.636794,"1997351_raw_html.txt"
0.510359,"1997387_raw_html.txt"
0.500735,"1997393_raw_html.txt"
0.664646,"1997447_raw_html.txt"
0.415427,"1997489_raw_html.txt"
0.414226,"1997597_raw_html.txt"
0.718649,"1997615_raw_html.txt"
0.45468,"1997663_raw_html.txt"
0.499684,"1997747_raw_html.txt"
0.414226,"1997783_raw_html.txt"
0.414226,"1997801_raw_html.txt"
0.414226,"1997873_raw_html.txt"
0.654883,"1997915_raw_html.txt"
0.414226,"1997945_raw_html.txt"
0.714396,"1997969_raw_html.txt"
0.414226,"1997981_raw_html.txt"
0.440319,"1997987_raw_html.txt"
0.414226,"19979_raw_html.txt"
0.415647,"1998059_raw_html.txt"
0.414226,"1998197_raw_html.txt"
0.414226,"1998209_raw_html.txt"
0.414226,"199823_raw_html.txt"
0.415427,"1998359_raw_html.txt"
0.414226,"1998545_raw_html.txt"
0.582241,"1998629_raw_html.txt"
0.414079,"1998671_raw_html.txt"
0.482314,"1998767_raw_html.txt"
0.414226,"1998821_raw_html.txt"
0.453295,"1998827_raw_html.txt"
0.441728,"1998845_raw_html.txt"
0.414226,"1998857_raw_html.txt"
0.414226,"1998929_raw_html.txt"
0.495396,"1998959_raw_html.txt"
0.414226,"1998965_raw_html.txt"
0.417679,"1998971_raw_html.txt"
0.414226,"1998977_raw_html.txt"
0.414226,"1999055_raw_html.txt"
0.43675,"1999091_raw_html.txt"
0.415427,"1999211_raw_html.txt"
0.479038,"1999223_raw_html.txt"
0.495396,"1999229_raw_html.txt"
0.457079,"1999343_raw_html.txt"
0.414226,"1999355_raw_html.txt"
0.440319,"1999439_raw_html.txt"
0.528767,"199943_raw_html.txt"
0.68632,"1999445_raw_html.txt"
0.414226,"1999469_raw_html.txt"
0.417606,"1999553_raw_html.txt"
0.414226,"1999607_raw_html.txt"
0.573197,"1999619_raw_html.txt"
0.414226,"1999649_raw_html.txt"
0.541546,"1999841_raw_html.txt"
0.415647,"1999883_raw_html.txt"
0.414226,"1999889_raw_html.txt"
0.414226,"2000171_raw_html.txt"
0.414226,"2000231_raw_html.txt"
0.414226,"2000285_raw_html.txt"
0.414226,"2000315_raw_html.txt"
0.414226,"2000369_raw_html.txt"
0.443786,"2000435_raw_html.txt"
0.414226,"200045_raw_html.txt"
0.738303,"2000555_raw_html.txt"
0.414226,"2000609_raw_html.txt"
0.415647,"2000669_raw_html.txt"
0.445236,"2000687_raw_html.txt"
0.411521,"2000735_raw_html.txt"
0.367592,"2000747_raw_html.txt"
0.414226,"2000789_raw_html.txt"
0.5504,"2000819_raw_html.txt"
0.439555,"2000837_raw_html.txt"
0.414226,"200093_raw_html.txt"
0.414226,"2000963_raw_html.txt"
0.415427,"2001047_raw_html.txt"
0.414226,"2001173_raw_html.txt"
0.416849,"2001251_raw_html.txt"
0.414226,"2001353_raw_html.txt"
0.414226,"2001389_raw_html.txt"
0.414226,"200141_raw_html.txt"
0.414226,"2001473_raw_html.txt"
0.414226,"2001497_raw_html.txt"
0.414226,"2001509_raw_html.txt"
0.414226,"2001521_raw_html.txt"
0.492782,"2001587_raw_html.txt"
0.474091,"2001713_raw_html.txt"
0.414226,"2001737_raw_html.txt"
0.784125,"2001809_raw_html.txt"
0.440319,"2001827_raw_html.txt"
0.495852,"2001911_raw_html.txt"
0.414226,"2002049_raw_html.txt"
0.420308,"2002181_raw_html.txt"
0.418379,"20021_raw_html.txt"
0.414226,"2002223_raw_html.txt"
0.414226,"2002307_raw_html.txt"
0.414226,"2002325_raw_html.txt"
0.414226,"2002331_raw_html.txt"
0.793135,"2002349_raw_html.txt"
0.42673,"200243_raw_html.txt"
0.414226,"2002547_raw_html.txt"
0.486792,"2002661_raw_html.txt"
0.414226,"2002751_raw_html.txt"
0.417213,"2002835_raw_html.txt"
0.414226,"2002847_raw_html.txt"
0.414226,"2002919_raw_html.txt"
0.420589,"2002931_raw_html.txt"
0.82899,"2002949_raw_html.txt"
0.506811,"2002979_raw_html.txt"
0.416345,"200297_raw_html.txt"
0.414226,"2002985_raw_html.txt"
0.42462,"2002991_raw_html.txt"
0.367592,"2003099_raw_html.txt"
0.447098,"2003123_raw_html.txt"
0.417679,"2003135_raw_html.txt"
0.415427,"2003171_raw_html.txt"
0.487314,"2003309_raw_html.txt"
0.414226,"2003345_raw_html.txt"
0.415189,"20033_raw_html.txt"
0.414226,"2003459_raw_html.txt"
0.527077,"200363_raw_html.txt"
0.414226,"2003795_raw_html.txt"
0.479123,"2003849_raw_html.txt"
0.414226,"2003915_raw_html.txt"
0.414226,"2003981_raw_html.txt"
0.49263,"2003987_raw_html.txt"
0.470943,"2004041_raw_html.txt"
0.414226,"200405_raw_html.txt"
0.419247,"2004131_raw_html.txt"
0.44497,"2004215_raw_html.txt"
0.415427,"2004281_raw_html.txt"
0.500273,"2004293_raw_html.txt"
0.414226,"2004311_raw_html.txt"
0.714872,"2004449_raw_html.txt"
0.414226,"2004485_raw_html.txt"
0.414226,"2004551_raw_html.txt"
0.477243,"2004575_raw_html.txt"
0.499281,"200465_raw_html.txt"
0.414226,"2004695_raw_html.txt"
0.414226,"2004725_raw_html.txt"
0.503963,"2004863_raw_html.txt"
0.487448,"2004941_raw_html.txt"
0.416993,"2004959_raw_html.txt"
0.414226,"2004971_raw_html.txt"
0.414226,"2004989_raw_html.txt"
0.414226,"2004995_raw_html.txt"
0.414226,"2005025_raw_html.txt"
0.436621,"2005157_raw_html.txt"
0.414226,"2005295_raw_html.txt"
0.414226,"2005463_raw_html.txt"
0.426049,"2005487_raw_html.txt"
0.414226,"2005757_raw_html.txt"
0.414657,"2005769_raw_html.txt"
0.510793,"2005793_raw_html.txt"
0.414226,"2005811_raw_html.txt"
0.414226,"2005907_raw_html.txt"
0.414226,"200627_raw_html.txt"
0.414226,"2006333_raw_html.txt"
0.414226,"2006477_raw_html.txt"
0.430527,"2006609_raw_html.txt"
0.438406,"2006645_raw_html.txt"
0.706326,"2006687_raw_html.txt"
0.518521,"2006753_raw_html.txt"
0.414226,"200675_raw_html.txt"
0.502106,"2006771_raw_html.txt"
0.428295,"2006795_raw_html.txt"
0.439555,"2006915_raw_html.txt"
0.414226,"2006933_raw_html.txt"
0.721238,"2006969_raw_html.txt"
0.414226,"200699_raw_html.txt"
0.475489,"2007071_raw_html.txt"
0.367592,"2007137_raw_html.txt"
0.459536,"2007275_raw_html.txt"
0.414226,"2007317_raw_html.txt"
0.416316,"2007455_raw_html.txt"
0.415427,"2007503_raw_html.txt"
0.414226,"2007515_raw_html.txt"
0.414226,"200753_raw_html.txt"
0.414226,"2007545_raw_html.txt"
0.414226,"2007575_raw_html.txt"
0.41639,"2007623_raw_html.txt"
0.489211,"2007653_raw_html.txt"
0.414226,"2007779_raw_html.txt"
0.602468,"200783_raw_html.txt"
0.414226,"2007887_raw_html.txt"
0.533706,"2008145_raw_html.txt"
0.414226,"2008181_raw_html.txt"
0.510646,"2008313_raw_html.txt"
0.415647,"2008331_raw_html.txt"
0.414226,"2008373_raw_html.txt"
0.414226,"2008391_raw_html.txt"
0.439555,"2008403_raw_html.txt"
0.414226,"2008469_raw_html.txt"
0.476254,"200849_raw_html.txt"
0.475573,"2008517_raw_html.txt"
0.524708,"2008535_raw_html.txt"
0.414226,"2008637_raw_html.txt"
0.415189,"2008691_raw_html.txt"
0.414226,"200879_raw_html.txt"
0.414226,"2008805_raw_html.txt"
0.415189,"2008859_raw_html.txt"
0.416849,"2008901_raw_html.txt"
0.414226,"2008943_raw_html.txt"
0.502184,"2009009_raw_html.txt"
0.50294,"2009033_raw_html.txt"
0.414226,"2009063_raw_html.txt"
0.414226,"2009093_raw_html.txt"
0.428146,"2009189_raw_html.txt"
0.414226,"2009285_raw_html.txt"
0.414226,"2009297_raw_html.txt"
0.415647,"2009405_raw_html.txt"
0.414226,"2009453_raw_html.txt"
0.414226,"2009489_raw_html.txt"
0.499281,"2009567_raw_html.txt"
0.417567,"200963_raw_html.txt"
0.435311,"2009717_raw_html.txt"
0.417679,"2009729_raw_html.txt"
0.4005,"2009783_raw_html.txt"
0.414226,"2009825_raw_html.txt"
0.414226,"2009867_raw_html.txt"
0.440836,"2009969_raw_html.txt"
0.414226,"2009_raw_html.txt"
0.415427,"2010017_raw_html.txt"
0.414226,"2010059_raw_html.txt"
0.414226,"2010065_raw_html.txt"
0.503074,"2010095_raw_html.txt"
0.414226,"2010107_raw_html.txt"
0.414226,"2010119_raw_html.txt"
0.414226,"2010263_raw_html.txt"
0.499281,"2010395_raw_html.txt"
0.372264,"2010413_raw_html.txt"
0.414226,"2010431_raw_html.txt"
0.521375,"2010455_raw_html.txt"
0.697189,"2010491_raw_html.txt"
0.414226,"2010563_raw_html.txt"
0.414226,"2010599_raw_html.txt"
0.414226,"2010659_raw_html.txt"
0.414226,"2010707_raw_html.txt"
0.702408,"2010809_raw_html.txt"
0.414226,"2010815_raw_html.txt"
0.414226,"201083_raw_html.txt"
0.503266,"2010917_raw_html.txt"
0.431065,"2010971_raw_html.txt"
0.429645,"2011091_raw_html.txt"
0.752651,"2011193_raw_html.txt"
0.417656,"2011259_raw_html.txt"
0.415427,"2011277_raw_html.txt"
0.414226,"2011391_raw_html.txt"
0.753114,"2011571_raw_html.txt"
0.434165,"2011595_raw_html.txt"
0.414226,"2011619_raw_html.txt"
0.414226,"201173_raw_html.txt"
0.499281,"2011787_raw_html.txt"
0.644086,"2011823_raw_html.txt"
0.414226,"2011991_raw_html.txt"
0.434327,"2012051_raw_html.txt"
0.681824,"2012099_raw_html.txt"
0.414226,"2012153_raw_html.txt"
0.414226,"201215_raw_html.txt"
0.416993,"2012177_raw_html.txt"
0.414226,"2012231_raw_html.txt"
0.434223,"2012339_raw_html.txt"
0.414226,"201233_raw_html.txt"
0.439361,"2012387_raw_html.txt"
0.414226,"2012405_raw_html.txt"
0.440998,"2012507_raw_html.txt"
0.49633,"201257_raw_html.txt"
0.414226,"2012597_raw_html.txt"
0.414226,"2012627_raw_html.txt"
0.414226,"2012735_raw_html.txt"
0.417679,"2012753_raw_html.txt"
0.513132,"201275_raw_html.txt"
0.414226,"201281_raw_html.txt"
0.77097,"2012837_raw_html.txt"
0.415647,"2012873_raw_html.txt"
0.482383,"2012903_raw_html.txt"
0.507151,"2013041_raw_html.txt"
0.414226,"2013065_raw_html.txt"
0.414226,"2013095_raw_html.txt"
0.414226,"2013107_raw_html.txt"
0.378213,"201311_raw_html.txt"
0.499068,"2013191_raw_html.txt"
0.667296,"2013221_raw_html.txt"
0.414226,"2013275_raw_html.txt"
0.501731,"2013281_raw_html.txt"
0.419418,"2013521_raw_html.txt"
0.390804,"20135_raw_html.txt"
0.414226,"2013647_raw_html.txt"
0.41579,"2013695_raw_html.txt"
0.414226,"2013719_raw_html.txt"
0.414226,"2013821_raw_html.txt"
0.414226,"2013845_raw_html.txt"
0.494375,"2013929_raw_html.txt"
0.414226,"2013953_raw_html.txt"
0.414226,"2013959_raw_html.txt"
0.858715,"201395_raw_html.txt"
0.415427,"2014097_raw_html.txt"
0.439555,"2014109_raw_html.txt"
0.746752,"201413_raw_html.txt"
0.415427,"2014151_raw_html.txt"
0.402518,"2014163_raw_html.txt"
0.401136,"2014235_raw_html.txt"
0.732482,"2014271_raw_html.txt"
0.761403,"201431_raw_html.txt"
0.414226,"2014493_raw_html.txt"
0.693526,"2014499_raw_html.txt"
0.468296,"2014529_raw_html.txt"
0.429728,"2014565_raw_html.txt"
0.414226,"201461_raw_html.txt"
0.823376,"2014757_raw_html.txt"
0.414226,"2014895_raw_html.txt"
0.336416,"2014913_raw_html.txt"
0.440319,"2014931_raw_html.txt"
0.413844,"2014985_raw_html.txt"
0.864872,"2015063_raw_html.txt"
0.439555,"2015069_raw_html.txt"
0.503684,"2015075_raw_html.txt"
0.447964,"2015261_raw_html.txt"
0.414226,"2015309_raw_html.txt"
0.414226,"2015363_raw_html.txt"
0.507151,"2015393_raw_html.txt"
0.441728,"2015417_raw_html.txt"
0.414226,"2015441_raw_html.txt"
0.414226,"2015483_raw_html.txt"
0.414226,"2015645_raw_html.txt"
0.414226,"2015717_raw_html.txt"
0.584015,"201575_raw_html.txt"
0.414226,"2015801_raw_html.txt"
0.414226,"2015879_raw_html.txt"
0.414226,"2015921_raw_html.txt"
0.414226,"2015975_raw_html.txt"
0.414226,"2015993_raw_html.txt"
0.414226,"2016023_raw_html.txt"
0.417679,"2016071_raw_html.txt"
0.414226,"2016107_raw_html.txt"
0.414079,"2016185_raw_html.txt"
0.44306,"2016269_raw_html.txt"
0.414226,"2016401_raw_html.txt"
0.367592,"2016407_raw_html.txt"
0.500745,"2016473_raw_html.txt"
0.414226,"2016485_raw_html.txt"
0.443171,"2016587_raw_html.txt"
0.536836,"2016737_raw_html.txt"
0.428295,"201689_raw_html.txt"
0.722806,"2016977_raw_html.txt"
0.414226,"201701_raw_html.txt"
0.33923,"2017043_raw_html.txt"
0.420452,"2017139_raw_html.txt"
0.417979,"2017193_raw_html.txt"
0.414226,"201725_raw_html.txt"
0.505574,"2017283_raw_html.txt"
0.415427,"2017367_raw_html.txt"
0.41639,"2017463_raw_html.txt"
0.414226,"2017523_raw_html.txt"
0.414226,"2017547_raw_html.txt"
0.414226,"2017679_raw_html.txt"
0.703957,"2017721_raw_html.txt"
0.499281,"2017775_raw_html.txt"
0.414226,"2017811_raw_html.txt"
0.414226,"2017913_raw_html.txt"
0.414226,"2018045_raw_html.txt"
0.414226,"2018099_raw_html.txt"
0.414226,"2018111_raw_html.txt"
0.43517,"2018141_raw_html.txt"
0.414226,"2018171_raw_html.txt"
0.414226,"2018291_raw_html.txt"
0.414226,"2018393_raw_html.txt"
0.522749,"201845_raw_html.txt"
0.382207,"2018675_raw_html.txt"
0.72772,"2018687_raw_html.txt"
0.415427,"2018699_raw_html.txt"
0.414226,"2018759_raw_html.txt"
0.414226,"2018801_raw_html.txt"
0.574272,"201887_raw_html.txt"
0.414226,"2018933_raw_html.txt"
0.415427,"2018945_raw_html.txt"
0.414226,"2019041_raw_html.txt"
0.414226,"2019215_raw_html.txt"
0.422253,"2019239_raw_html.txt"
0.414226,"201929_raw_html.txt"
0.45472,"2019509_raw_html.txt"
0.510198,"2019533_raw_html.txt"
0.4942,"2019557_raw_html.txt"
0.414226,"2019701_raw_html.txt"
0.454437,"2019713_raw_html.txt"
0.537301,"2019755_raw_html.txt"
0.414226,"2019887_raw_html.txt"
0.479182,"2020061_raw_html.txt"
0.414226,"2020067_raw_html.txt"
0.414226,"2020103_raw_html.txt"
0.683576,"2020361_raw_html.txt"
0.414226,"2020373_raw_html.txt"
0.414226,"2020409_raw_html.txt"
0.415427,"2020451_raw_html.txt"
0.414226,"2020463_raw_html.txt"
0.414226,"2020589_raw_html.txt"
0.423469,"2020601_raw_html.txt"
0.414226,"2020631_raw_html.txt"
0.414226,"2020667_raw_html.txt"
0.410391,"2020673_raw_html.txt"
0.414226,"2020745_raw_html.txt"
0.414226,"2020847_raw_html.txt"
0.466081,"2020859_raw_html.txt"
0.501965,"2020979_raw_html.txt"
0.534072,"2021141_raw_html.txt"
0.414226,"2021153_raw_html.txt"
0.522552,"202115_raw_html.txt"
0.414226,"2021177_raw_html.txt"
0.41579,"2021201_raw_html.txt"
0.414226,"2021321_raw_html.txt"
0.44738,"202133_raw_html.txt"
0.415189,"2021345_raw_html.txt"
0.5052,"2021351_raw_html.txt"
0.554808,"2021381_raw_html.txt"
0.414226,"2021441_raw_html.txt"
0.418854,"2021447_raw_html.txt"
0.414226,"2021525_raw_html.txt"
0.417679,"2021591_raw_html.txt"
0.414226,"2021615_raw_html.txt"
0.54902,"2021627_raw_html.txt"
0.414226,"2021639_raw_html.txt"
0.414226,"2021789_raw_html.txt"
0.853175,"2021795_raw_html.txt"
0.738774,"2021813_raw_html.txt"
0.414226,"2021915_raw_html.txt"
0.503963,"2021993_raw_html.txt"
0.414226,"20219_raw_html.txt"
0.414226,"2022059_raw_html.txt"
0.414226,"2022203_raw_html.txt"
0.414226,"202229_raw_html.txt"
0.417679,"2022347_raw_html.txt"
0.522246,"2022443_raw_html.txt"
0.414226,"2022449_raw_html.txt"
0.415427,"2022455_raw_html.txt"
0.414226,"2022503_raw_html.txt"
0.41579,"2022551_raw_html.txt"
0.41579,"2022635_raw_html.txt"
0.443824,"2022641_raw_html.txt"
0.526374,"2022647_raw_html.txt"
0.509905,"2022737_raw_html.txt"
0.675588,"202277_raw_html.txt"
0.414226,"202295_raw_html.txt"
0.414226,"2022965_raw_html.txt"
0.414226,"2023013_raw_html.txt"
0.414226,"2023235_raw_html.txt"
0.415189,"2023283_raw_html.txt"
0.414226,"2023319_raw_html.txt"
0.41137,"2023343_raw_html.txt"
0.747177,"2023409_raw_html.txt"
